qt_civilian_card,qt_military_cards,qt_commercial_cards,qt_raw_materials,qt_manufactured_good,qt_scientific_cards,qt_guild_cards,wonder_id,wonder_stage,qt_clay,qt_coins,qt_compass,qt_gear,qt_glass,qt_loom,qt_ore,qt_papyrus,qt_shields,qt_stone,qt_tablet,qt_wood,civilian_points,commercial_points,guild_points,military_points,scientific_points,total_points,wonder_points,winner,total_reward
0,0,0,3,0,0,0,0,2,1,46,0,0,0,0,2,0,0,1,0,0,0,15,0,-3,0,20,8,False,52
1,0,2,1,2,1,0,2,1,0,54,0,0,1,1,0,0,0,0,0,1,3,18,0,-4,1,21,3,False,60
0,1,1,2,0,1,0,6,2,1,40,0,0,0,1,1,0,3,0,0,0,0,13,0,8,1,25,3,False,63
0,1,1,3,1,1,0,10,0,0,41,0,0,1,0,1,0,3,1,0,1,0,13,0,10,1,24,0,False,60
1,0,1,3,1,1,0,13,0,1,46,0,0,1,1,0,0,0,0,0,2,2,16,0,-2,1,17,0,False,51
2,1,1,2,0,0,0,9,1,0,35,0,0,0,0,1,0,2,0,0,1,8,11,0,10,0,29,0,True,71
1,2,0,3,2,0,0,2,2,1,25,0,0,1,1,0,0,6,0,0,2,3,8,0,9,0,23,3,False,71
0,0,0,2,0,0,0,4,1,0,55,0,0,0,0,1,1,0,0,0,0,0,18,0,-4,0,17,3,False,44
0,0,1,2,2,2,0,8,1,1,55,0,0,1,1,0,0,0,2,0,0,0,18,0,0,2,23,3,False,53
2,1,1,4,0,0,0,3,1,1,45,0,0,0,0,1,0,2,2,0,1,11,15,0,16,0,45,3,True,90
1,2,1,1,1,5,0,13,1,0,22,0,0,1,1,0,0,3,0,0,0,6,8,0,17,16,49,2,True,92
1,1,1,2,1,1,0,2,0,1,51,0,0,0,1,1,0,1,0,0,1,5,17,0,18,1,41,0,True,78
0,2,1,2,2,2,1,0,0,1,3,0,0,1,0,0,1,4,1,0,2,0,2,2,10,2,16,0,False,52
2,1,2,2,2,3,0,7,2,0,11,0,0,0,1,0,1,2,1,0,1,9,3,0,10,5,35,8,False,89
2,0,1,1,0,2,1,3,1,0,8,0,0,0,0,1,0,0,0,0,0,4,2,0,-5,10,14,3,False,46
0,1,0,2,1,0,0,10,2,0,37,0,0,0,1,1,0,3,0,0,1,0,12,0,18,0,37,7,True,76
0,1,2,3,2,0,0,6,1,1,43,0,0,0,2,0,1,2,0,0,2,0,14,0,9,0,26,3,True,67
0,0,0,4,1,0,0,1,1,1,53,0,0,1,0,3,0,0,1,0,0,0,17,0,-2,0,18,3,False,48
0,2,0,2,2,2,0,1,2,1,28,0,0,1,0,0,1,3,2,0,1,0,9,0,17,10,39,3,True,79
0,1,0,2,1,1,0,1,1,2,48,0,0,0,1,0,0,3,0,0,0,0,16,0,8,1,28,3,True,62
0,0,2,2,1,2,2,1,2,2,23,0,0,0,0,0,1,0,0,0,0,0,9,7,-6,9,22,3,False,61
2,3,0,3,0,2,0,1,1,2,15,0,0,0,0,1,0,5,2,0,0,14,5,0,13,2,37,3,True,81
2,0,2,2,1,3,1,11,0,0,22,0,0,0,1,0,1,0,0,0,0,6,9,4,-6,10,23,0,False,57
0,2,0,4,1,1,0,11,1,2,46,0,0,0,1,0,1,4,0,0,2,0,15,0,14,1,32,2,False,74
0,1,2,4,0,0,0,8,0,1,42,0,0,0,0,1,0,1,2,0,1,0,14,0,8,0,22,0,False,51
1,1,2,3,2,1,0,10,2,1,62,0,0,0,1,1,1,3,0,0,2,5,22,0,6,1,41,7,True,88
0,1,1,4,1,0,0,8,1,2,55,0,0,0,1,1,0,3,0,0,2,0,18,0,7,0,28,3,True,64
1,1,1,3,1,0,0,6,2,0,36,0,0,0,2,1,0,1,2,0,1,7,15,0,-1,0,24,3,False,68
2,1,0,4,1,2,0,12,2,1,21,0,0,1,1,3,0,2,2,0,0,14,7,0,6,2,29,0,False,80
1,0,1,2,3,2,0,7,0,0,47,0,0,1,1,0,1,0,1,0,1,6,16,0,-5,4,21,0,False,60
1,1,2,3,0,0,1,7,2,1,23,0,0,0,0,1,0,2,1,0,0,5,10,1,10,0,34,8,False,83
2,0,0,1,2,1,0,2,3,0,35,0,0,1,1,0,0,0,0,0,1,10,11,0,-4,1,28,10,False,70
0,1,4,2,0,2,0,10,0,0,39,0,0,0,0,1,0,2,0,0,1,0,17,0,2,2,21,0,False,53
1,0,1,2,0,0,1,8,2,2,21,0,0,0,0,1,0,0,0,0,0,4,9,6,0,0,22,3,False,54
0,0,1,3,0,1,0,4,0,1,49,0,0,0,0,3,1,0,0,0,0,0,16,0,-3,1,14,0,False,38
1,0,2,4,0,1,1,1,1,1,52,0,0,0,0,1,0,0,2,0,0,6,21,4,-5,1,30,3,False,72
2,0,1,2,0,0,0,1,1,2,37,0,0,0,0,0,0,0,0,0,0,11,12,0,-5,0,21,3,False,57
1,1,0,3,1,1,2,3,1,0,28,0,0,1,0,1,0,2,2,0,2,5,9,12,15,1,45,3,True,96
0,0,1,2,1,2,0,6,0,0,46,0,0,0,2,1,0,0,0,0,0,0,15,0,0,4,19,0,False,44
1,1,0,2,0,2,0,11,1,1,47,0,0,0,0,0,1,1,0,0,0,4,15,0,-1,4,24,2,False,56
1,0,0,5,0,1,1,3,1,3,47,0,0,0,0,1,0,0,0,0,1,6,15,2,-6,1,21,3,False,58
2,0,0,3,0,1,0,5,2,0,38,0,0,1,0,0,0,0,0,0,1,8,12,0,-6,1,18,3,False,59
2,1,1,4,0,2,0,8,2,1,23,0,0,0,0,2,0,1,0,0,3,10,11,0,8,2,34,3,False,84
0,1,1,2,0,0,0,3,1,1,44,0,0,0,0,1,0,1,0,0,1,0,14,0,0,0,17,3,False,46
1,0,1,4,1,1,0,3,1,1,39,0,0,1,0,2,0,0,2,0,2,6,13,0,-3,1,20,3,False,61
1,0,1,4,1,2,0,6,3,3,44,0,0,1,1,1,0,0,1,0,0,7,14,0,-3,2,30,10,False,71
2,1,2,1,2,3,1,13,0,0,11,0,0,1,1,0,1,2,2,0,0,14,5,4,15,10,48,0,True,98
0,0,0,4,1,1,0,0,1,0,46,0,0,0,1,0,0,0,4,0,1,0,15,0,-4,1,15,3,False,46
1,0,2,1,1,2,1,2,2,0,37,0,0,0,1,0,0,0,0,0,1,6,14,2,-4,2,23,3,False,67
1,0,0,1,1,1,0,5,0,0,50,0,0,1,1,0,0,0,0,0,0,4,16,0,-6,1,15,0,False,42
1,0,0,4,0,0,0,1,1,2,48,0,0,0,0,2,0,0,0,0,2,6,16,0,-2,0,23,3,False,61
0,0,2,5,1,2,0,0,1,3,37,0,0,1,0,2,0,0,1,0,1,0,13,0,-3,4,17,3,False,52
2,0,0,3,1,1,0,0,2,1,34,0,0,0,1,3,0,0,1,0,0,9,11,0,-5,1,24,8,False,58
0,0,3,1,0,1,1,8,0,2,54,0,0,0,0,0,0,0,0,0,0,0,18,2,-3,1,18,0,False,48
0,1,1,2,1,2,0,12,3,0,32,0,0,1,1,0,0,2,0,0,1,0,10,0,15,2,34,7,True,78
0,2,0,1,2,1,0,7,0,0,37,0,0,1,1,1,0,5,1,0,0,0,12,0,9,1,22,0,False,56
0,2,2,3,1,2,0,13,1,1,47,0,0,0,2,0,0,3,2,0,0,0,18,0,11,2,33,2,True,76
1,1,0,5,2,3,0,9,1,3,29,0,0,1,1,3,0,3,0,0,2,8,9,0,2,10,29,0,False,69
1,2,2,2,0,1,0,10,1,1,41,0,0,0,0,1,0,5,0,0,0,5,13,0,15,1,37,3,True,78
0,0,0,2,0,1,0,3,0,2,50,0,0,0,0,2,0,0,0,0,0,0,16,0,-3,1,14,0,False,36
0,2,1,2,1,0,0,5,0,0,47,0,0,2,0,0,0,3,0,0,2,0,16,0,17,0,33,0,True,69
0,2,1,1,1,0,0,3,1,0,46,0,0,0,1,1,0,2,0,0,2,0,15,0,1,0,19,3,False,52
0,1,1,4,0,1,1,5,0,1,46,0,0,1,0,0,0,2,2,0,2,0,15,2,4,1,22,0,False,60
0,0,1,3,0,0,0,1,3,2,42,0,0,0,0,0,0,0,0,0,2,0,14,0,-4,1,21,10,False,61
1,0,0,6,1,2,0,5,1,1,46,0,0,2,0,3,0,0,2,0,2,6,15,0,-5,2,21,3,False,60
4,0,0,3,1,4,0,12,0,0,15,0,0,1,0,3,1,0,0,0,0,22,5,0,-2,13,38,0,False,82
1,1,2,1,1,1,0,0,0,0,35,0,0,1,0,0,0,3,1,0,2,3,12,0,9,1,25,0,False,61
0,1,1,1,2,0,0,2,2,1,44,0,0,1,1,0,0,1,0,0,1,0,14,0,8,0,25,3,False,65
1,1,0,1,1,3,1,4,1,0,6,0,0,0,1,0,1,1,0,0,2,7,2,1,7,5,25,3,False,64
0,1,0,1,1,2,0,5,0,0,40,0,0,2,0,1,0,1,0,0,0,0,13,0,9,2,24,0,False,50
1,0,2,3,1,0,0,11,2,1,60,0,0,0,0,0,2,0,2,0,2,4,22,0,-4,0,27,5,False,65
1,1,1,3,1,0,0,1,3,1,28,0,0,1,0,1,0,1,0,0,2,5,12,0,3,1,31,10,True,80
0,1,2,3,1,0,1,5,3,1,34,0,0,1,1,2,0,3,0,0,0,0,14,2,1,0,27,10,False,71
0,0,3,3,0,0,0,3,3,0,34,0,0,0,0,2,0,2,0,0,2,0,11,0,4,0,25,10,False,69
1,1,1,4,1,0,1,5,2,3,42,0,0,1,1,0,0,3,0,0,2,6,14,3,7,0,33,3,True,78
1,1,0,5,0,1,0,0,3,1,29,0,0,0,0,0,0,2,3,0,2,6,9,0,-3,1,28,15,False,79
1,0,0,3,1,1,1,8,0,2,37,0,0,0,0,0,1,0,1,0,0,6,12,4,-3,1,20,0,False,51
0,1,2,3,2,2,0,5,2,0,41,0,0,2,1,2,0,3,0,0,0,0,13,0,2,4,22,3,False,62
1,2,2,4,1,0,0,6,1,0,29,0,0,0,2,1,0,3,2,0,0,5,11,0,12,0,31,3,False,71
1,0,0,4,1,2,0,11,1,1,76,0,0,1,0,0,1,0,0,0,1,8,25,0,-4,2,33,2,True,77
0,0,2,3,0,0,0,8,1,2,39,0,0,0,0,0,0,0,2,0,2,0,16,0,0,0,19,3,False,51
0,2,2,3,0,3,0,6,2,0,25,0,0,0,1,3,0,5,0,0,0,0,11,0,16,10,40,3,True,84
1,1,0,1,0,0,0,2,1,0,38,0,0,0,0,0,0,1,0,0,1,6,12,0,12,0,33,3,True,68
3,1,0,5,1,1,0,11,1,3,41,0,0,1,0,0,1,3,0,0,2,12,13,0,8,1,36,2,False,85
2,1,0,1,1,1,0,7,0,1,35,0,0,0,0,0,1,1,1,0,0,8,11,0,3,1,23,0,False,56
1,1,0,3,1,1,0,1,2,2,23,0,0,0,1,0,0,3,0,0,0,6,7,0,8,4,28,3,False,74
1,1,1,1,1,0,0,4,1,0,29,0,0,1,0,1,1,1,0,0,0,6,10,0,0,0,19,3,False,55
0,0,1,1,2,0,0,8,1,1,54,0,0,1,1,0,0,0,0,0,0,0,18,0,-3,0,18,3,False,46
1,1,1,5,0,0,1,0,2,1,30,0,0,0,0,1,0,3,1,0,1,5,15,3,5,0,36,8,True,80
1,0,1,2,1,2,0,10,1,2,26,0,0,0,1,1,0,1,0,0,0,6,9,0,-4,4,18,3,False,52
0,1,2,1,1,0,1,1,1,1,26,0,0,0,1,0,0,3,0,0,0,0,9,4,9,0,25,3,False,62
1,2,1,1,3,0,0,0,2,1,27,0,0,1,1,0,1,5,1,0,0,5,9,0,10,0,32,8,False,75
2,2,0,2,3,2,0,4,0,0,38,0,0,1,1,0,2,3,0,0,2,12,12,0,18,2,44,0,True,86
1,1,1,2,2,4,0,4,1,0,13,0,0,1,0,1,2,3,0,0,0,6,5,0,1,10,25,3,False,66
1,1,0,3,1,1,0,4,2,0,50,0,0,0,1,1,1,2,0,0,1,2,16,0,-6,1,16,3,False,59
0,2,1,2,1,1,0,5,2,0,33,0,0,1,1,1,0,4,0,0,0,0,11,0,18,1,33,3,True,70
2,1,0,2,0,0,0,6,1,0,36,0,0,0,1,1,0,1,0,0,0,11,12,0,12,0,38,3,True,79
0,1,0,1,2,0,0,1,1,2,46,0,0,1,1,0,0,1,0,0,0,0,15,0,18,0,36,3,True,68
1,2,2,2,1,0,0,11,2,3,36,0,0,0,1,0,1,3,0,0,0,8,12,0,6,0,31,5,True,83
1,1,1,3,2,3,1,0,0,1,27,0,0,1,1,1,0,3,1,0,0,8,12,4,1,10,35,0,False,76
0,1,1,5,1,0,0,5,3,1,35,0,0,2,0,0,0,2,1,0,3,0,12,0,5,0,27,10,False,71
1,2,1,1,3,1,0,8,2,1,19,0,0,1,1,0,1,4,0,0,0,8,7,0,18,1,37,3,True,84
0,1,1,1,0,0,0,13,0,0,46,0,0,0,1,0,0,2,0,0,2,0,15,0,7,0,22,0,False,53
2,2,2,3,2,4,1,7,0,2,24,0,0,1,1,0,0,5,2,0,0,12,11,0,15,8,46,0,True,95
2,1,0,3,1,2,1,12,3,1,29,0,0,1,0,0,1,1,0,0,2,12,9,5,18,2,53,7,True,107
0,0,1,2,1,1,0,1,3,2,44,0,0,0,1,0,0,0,0,0,2,0,14,0,-4,4,24,10,False,62
1,1,0,1,1,1,0,8,1,1,31,0,0,1,0,0,0,3,0,0,1,7,10,0,3,1,24,3,False,61
1,0,0,1,1,2,0,9,1,0,39,0,0,0,1,0,0,0,0,0,2,5,13,0,-4,4,18,0,False,51
0,0,0,2,1,0,0,2,2,3,61,0,0,1,0,0,0,0,0,0,1,0,20,0,-3,0,20,3,False,51
1,2,0,4,1,0,2,8,2,1,30,0,0,1,0,1,0,5,2,0,2,6,10,5,7,0,31,3,True,83
1,0,2,3,1,0,0,0,2,0,49,0,0,1,0,0,0,0,1,0,2,6,19,0,-3,0,30,8,False,75
2,0,0,2,1,1,1,12,2,1,27,0,0,2,0,1,0,0,0,0,0,12,9,4,0,1,26,0,True,71
2,0,1,4,0,1,0,11,1,1,55,0,0,0,0,0,1,0,2,0,2,10,19,0,-5,1,27,2,False,66
0,2,0,1,1,0,0,9,2,0,49,0,0,1,0,0,0,3,0,0,1,0,16,0,18,0,39,5,True,75
0,1,0,3,1,0,0,2,1,1,44,0,0,0,1,0,0,3,0,0,2,0,14,0,3,0,20,3,False,60
1,0,1,2,2,1,0,8,2,1,34,0,0,1,1,0,0,0,0,0,2,5,12,0,-2,1,19,3,False,57
2,2,1,2,0,0,0,12,2,1,43,0,0,1,0,0,0,3,0,0,0,14,14,0,12,0,40,0,True,96
2,0,0,2,1,3,0,12,2,2,31,0,0,1,1,0,0,0,0,0,0,14,10,0,0,5,29,0,True,72
1,0,1,3,1,0,0,3,3,0,27,0,0,0,1,2,0,2,2,0,0,3,9,0,2,0,24,10,False,65
1,2,0,3,1,1,0,0,1,1,32,0,0,1,0,2,0,4,1,0,0,8,10,0,7,1,29,3,False,75
1,1,2,1,2,2,0,11,3,0,39,0,0,1,1,1,1,1,0,0,0,6,16,0,7,4,43,10,True,92
0,1,1,4,2,1,0,6,1,2,45,0,0,1,2,2,0,3,2,0,0,0,19,0,2,1,25,3,False,61
1,1,0,1,1,1,0,11,2,1,22,0,0,1,0,0,1,2,0,0,0,6,7,0,15,1,34,5,False,74
1,2,0,2,1,1,0,10,2,0,31,0,0,0,0,1,1,6,2,0,0,2,10,0,17,1,37,7,True,76
1,0,1,2,0,2,0,7,1,0,33,0,0,0,0,1,0,0,1,0,2,6,13,0,0,2,24,3,True,61
0,0,0,3,1,0,1,0,2,1,43,0,0,1,0,1,0,0,1,0,2,0,14,4,-6,0,20,8,False,58
2,0,1,0,1,1,0,0,1,0,27,0,0,0,1,0,0,0,1,0,0,14,9,0,-1,1,26,3,False,67
0,1,1,5,2,1,0,3,1,1,52,0,0,1,1,3,0,3,0,0,2,0,22,0,8,1,34,3,True,73
2,1,1,4,1,0,0,10,2,1,57,0,0,0,1,2,0,4,1,0,2,14,19,0,10,0,50,7,True,105
0,2,0,2,2,0,0,6,3,1,31,0,0,1,2,0,0,4,0,0,0,0,10,0,7,0,27,10,True,70
0,2,2,2,1,4,0,6,2,1,17,0,0,1,1,0,0,4,2,0,0,0,7,0,8,8,26,3,False,67
1,3,2,3,1,2,0,6,2,1,17,0,0,1,1,0,0,8,0,0,2,2,8,0,15,2,30,3,True,75
1,1,0,4,1,1,0,4,3,1,45,0,0,0,0,1,2,1,2,0,2,4,15,0,2,1,32,10,True,75
0,3,1,5,1,2,1,1,1,4,29,0,0,1,0,1,0,8,2,0,0,0,10,4,15,2,34,3,True,73
0,1,1,6,0,2,0,4,3,3,27,0,0,0,0,2,1,2,2,0,1,0,10,0,10,2,32,10,False,75
0,2,1,2,1,1,0,3,2,1,22,0,0,0,1,2,0,6,0,0,0,0,9,0,9,1,22,3,False,60
2,1,0,2,2,0,1,3,2,0,29,0,0,1,1,1,0,5,0,0,2,9,9,3,10,0,34,3,True,79
1,1,1,5,1,1,0,1,3,3,21,0,0,1,0,1,0,2,0,0,2,6,8,0,15,4,43,10,True,93
0,1,4,4,1,0,0,1,3,1,33,0,0,1,0,2,0,3,0,0,3,0,15,0,7,1,33,10,True,87
1,2,0,3,2,0,0,3,1,0,46,0,0,1,1,3,0,6,0,0,0,5,15,0,3,0,26,3,False,71
1,1,2,3,2,3,0,4,1,3,41,0,0,0,1,0,2,3,0,0,0,6,16,0,8,5,38,3,True,80
3,0,2,2,0,1,0,7,0,1,25,0,0,0,0,0,0,0,1,0,2,10,10,0,-5,1,16,0,False,48
2,2,1,1,1,2,0,1,1,1,9,0,0,1,0,1,0,2,0,0,0,13,3,0,12,4,35,3,False,83
2,2,0,4,0,4,0,12,3,1,25,0,0,1,0,0,0,4,1,0,2,14,8,0,14,8,51,7,True,109
0,1,0,5,1,3,0,11,2,3,36,0,0,1,0,1,1,3,0,0,2,0,12,0,0,5,22,5,False,66
0,2,1,2,2,3,0,8,1,2,34,0,0,0,1,2,1,5,0,0,0,0,11,0,11,10,35,3,True,75
1,0,0,3,3,4,0,1,3,1,15,0,0,1,1,1,1,0,0,0,2,7,5,0,-2,18,38,10,False,85
2,4,1,5,1,0,0,7,3,1,14,0,0,1,0,2,0,8,1,0,2,14,5,0,14,0,46,13,True,111
2,2,0,3,1,3,0,8,0,3,32,0,0,1,0,0,0,2,2,0,1,11,10,0,8,10,39,0,True,82
0,1,0,3,0,2,0,0,1,1,41,0,0,0,0,1,0,1,1,0,0,0,13,0,18,4,38,3,True,70
2,2,2,3,0,0,0,12,2,1,39,0,0,1,0,0,0,3,0,0,2,14,16,0,18,0,48,0,True,106
2,2,0,3,1,1,0,0,2,1,22,0,0,1,0,0,0,3,1,0,3,9,7,0,12,1,37,8,True,83
1,1,0,2,2,3,0,2,3,0,22,0,0,1,1,1,0,1,0,0,1,5,7,0,6,5,33,10,False,81
0,2,0,4,1,2,0,4,3,2,32,0,0,0,0,1,2,4,2,0,0,0,10,0,6,2,28,10,False,71
0,1,0,3,2,2,0,11,0,3,59,0,0,1,1,0,1,1,0,0,0,0,19,0,8,4,31,0,False,66
2,0,0,4,0,2,0,12,3,1,39,0,0,1,0,0,0,0,0,0,2,14,13,0,-6,4,32,7,False,85
1,3,0,4,0,0,0,1,3,1,24,0,0,0,0,1,0,6,0,0,3,6,8,0,17,1,42,10,True,94
0,3,2,4,0,2,0,10,0,1,39,0,0,0,0,3,0,4,0,0,0,0,17,0,18,2,37,0,True,76
0,2,0,3,1,4,0,8,3,1,6,0,0,1,0,3,0,4,0,0,0,0,2,0,10,18,33,3,True,77
1,2,0,4,1,0,0,2,3,1,26,0,0,1,0,0,0,4,2,0,2,5,8,0,18,0,41,10,True,86
1,1,0,4,0,2,0,5,3,1,34,0,0,1,0,3,0,3,0,0,0,5,11,0,1,2,29,10,False,74
3,1,2,4,1,0,0,12,2,0,37,0,0,2,0,3,0,2,2,0,1,17,16,0,7,0,40,0,True,95
1,1,0,4,1,2,0,10,1,1,35,0,0,1,0,1,0,4,2,0,1,3,11,0,12,2,31,3,True,70
2,1,0,5,0,2,0,11,1,1,32,0,0,0,0,1,1,2,2,0,2,14,10,0,5,2,33,2,False,80
0,2,0,1,1,1,0,13,2,0,16,0,0,0,2,1,0,4,0,0,0,0,5,0,14,1,23,3,False,59
1,2,1,2,2,1,0,6,3,0,33,0,0,0,2,0,1,2,0,0,1,4,13,0,12,1,40,10,True,85
0,0,1,3,1,3,0,13,2,1,21,0,0,0,2,1,0,0,0,0,2,0,7,0,-1,5,14,3,False,53
1,2,1,3,1,1,0,4,3,1,26,0,0,0,1,0,1,5,0,0,0,6,11,0,16,1,44,10,True,93
1,0,0,4,1,2,1,7,3,2,32,0,0,1,0,1,0,0,1,0,0,6,10,3,-3,2,31,13,True,77
2,0,1,4,1,1,1,10,1,1,61,0,0,1,0,1,0,1,2,0,2,14,24,4,-3,1,43,3,True,94
0,2,2,5,0,0,0,3,3,1,55,0,0,0,0,4,0,6,0,0,0,0,20,0,14,0,44,10,True,92
0,1,0,3,1,1,0,6,3,0,40,0,0,1,1,2,0,3,0,0,1,0,13,0,3,1,27,10,True,68
0,1,0,2,1,1,0,8,1,1,41,0,0,1,0,1,0,1,0,0,0,0,13,0,9,1,26,3,False,57
1,1,2,4,1,2,2,9,3,2,19,0,0,1,0,1,0,1,0,0,2,6,6,7,18,9,51,5,True,110
1,3,1,4,0,0,0,7,2,0,31,0,0,0,0,1,0,6,3,0,1,5,14,0,18,0,45,8,True,90
0,2,0,4,0,3,0,12,0,1,32,0,0,1,0,3,0,5,0,0,0,0,10,0,9,10,29,0,True,64
2,0,2,3,1,2,0,11,2,1,34,0,0,1,0,1,1,0,0,0,0,12,11,0,-6,4,26,5,False,79
1,1,0,4,2,0,1,11,1,1,44,0,0,1,0,2,2,2,2,0,0,6,14,4,6,0,32,2,False,80
2,2,1,5,0,1,1,9,3,1,40,0,0,0,0,3,0,3,0,0,3,14,13,6,7,1,46,5,True,101
0,2,1,3,1,1,0,1,3,1,13,0,0,1,0,1,0,3,0,0,2,0,5,0,13,4,32,10,True,77
1,1,1,4,0,1,0,0,3,0,49,0,0,0,0,1,0,1,3,0,2,6,16,0,9,1,47,15,True,98
0,3,0,4,1,3,0,4,2,0,37,0,0,1,0,0,1,5,2,0,2,0,12,0,18,5,38,3,True,84
0,3,1,3,0,3,0,6,0,0,24,0,0,0,1,1,0,5,0,0,2,0,8,0,15,10,33,0,True,73
2,2,0,4,1,1,0,9,2,3,26,0,0,1,0,2,0,4,2,0,1,11,8,0,14,1,39,5,True,84
1,2,1,6,0,3,0,10,1,3,27,0,0,0,0,1,0,5,3,0,1,6,9,0,14,5,37,3,True,82
2,0,0,4,1,3,1,5,0,1,30,0,0,1,0,1,1,0,0,0,2,11,10,6,-3,5,29,0,False,72
2,1,0,4,2,2,0,7,2,0,45,0,0,1,0,3,1,3,1,0,2,12,15,0,7,4,46,8,True,102
2,1,0,4,0,0,0,7,3,1,28,0,0,0,0,2,0,1,1,0,2,11,9,0,8,0,41,13,False,91
1,2,0,4,2,0,0,2,3,2,27,0,0,1,1,1,0,6,0,0,3,5,9,0,9,0,33,10,False,90
1,0,1,5,1,3,0,10,2,1,31,0,0,1,0,3,0,2,2,0,2,6,12,0,-3,9,31,7,False,75
1,1,2,4,1,1,0,8,0,1,46,0,0,1,0,1,0,1,3,0,0,6,17,0,18,1,42,0,True,81
2,2,0,4,0,3,0,11,0,1,42,0,0,0,0,0,1,3,1,0,2,15,14,0,11,9,49,0,True,96
0,3,1,2,1,2,0,2,3,1,15,0,0,1,0,0,0,5,0,0,3,0,7,0,12,2,31,10,True,81
2,2,0,3,2,1,0,13,3,3,18,0,0,1,1,0,1,3,0,0,2,13,6,0,9,1,32,3,False,96
0,5,1,2,1,3,0,5,2,1,1,0,0,2,0,2,0,11,0,0,0,0,0,0,17,10,30,3,False,70
2,2,2,4,1,3,0,6,1,1,21,0,0,1,1,0,0,4,2,0,1,9,12,0,18,5,47,3,True,99
1,1,0,6,2,0,0,4,3,1,72,0,0,1,0,2,2,1,2,0,2,6,24,0,2,0,42,10,True,95
1,1,1,4,1,0,0,2,3,1,49,0,0,0,0,0,1,3,2,0,3,6,16,0,10,0,42,10,True,95
2,1,1,3,2,1,0,1,1,1,25,0,0,1,0,2,1,1,2,0,0,15,8,0,8,1,35,3,True,83
0,4,2,2,1,0,0,2,3,0,50,0,0,1,0,1,0,11,2,0,1,0,19,0,11,0,40,10,True,91
1,4,0,2,2,0,0,4,3,0,34,0,0,1,0,0,2,6,0,0,2,6,11,0,18,0,45,10,True,96
1,0,1,3,1,5,0,13,1,1,37,0,0,1,1,0,0,0,0,0,0,6,15,0,-3,16,36,2,False,77
0,3,1,3,1,0,1,4,0,0,35,0,0,1,0,2,1,7,0,0,0,0,14,5,13,0,32,0,False,71
1,2,0,4,0,4,0,5,2,1,31,0,0,1,0,1,0,3,0,0,1,6,10,0,6,8,33,3,True,80
1,2,1,5,0,2,0,10,1,1,24,0,0,0,0,2,0,6,2,0,1,6,13,0,13,2,37,3,True,82
1,4,2,3,1,1,0,8,0,2,35,0,0,1,0,0,0,9,0,0,2,6,11,0,14,1,32,0,True,79
1,1,1,5,1,4,0,12,3,0,46,0,0,2,0,2,0,1,2,0,2,8,15,0,2,10,42,7,True,98
1,3,0,2,2,2,0,0,1,2,25,0,0,1,0,0,1,5,1,0,0,5,8,0,18,2,36,3,True,73
2,1,1,4,1,2,0,12,3,1,30,0,0,2,0,0,0,3,2,0,1,14,10,0,8,2,41,7,True,103
0,3,1,4,0,2,0,2,2,2,51,0,0,0,0,0,0,6,0,0,3,0,17,0,17,2,39,3,True,86
1,2,0,2,2,5,0,13,2,0,2,0,0,1,1,2,1,4,0,0,0,6,0,0,13,16,38,3,True,88
0,4,1,4,0,1,0,1,1,3,50,0,0,0,0,0,0,7,3,0,0,0,17,0,14,1,35,3,True,79
1,0,0,4,1,3,0,13,2,0,27,0,0,1,1,1,0,0,2,0,0,6,9,0,-3,5,20,3,False,65
1,3,1,2,1,1,0,4,2,0,40,0,0,0,1,1,1,5,0,0,0,6,13,0,18,1,41,3,True,95
1,2,1,3,0,4,0,4,2,0,41,0,0,0,0,3,1,5,0,0,0,6,13,0,15,13,50,3,True,95
1,2,0,4,1,1,0,1,3,2,15,0,0,0,0,2,1,3,0,0,1,7,5,0,13,4,39,10,True,83
1,3,1,4,0,1,0,9,2,1,37,0,0,0,0,0,0,6,0,0,3,6,12,0,16,1,40,5,True,94
1,3,2,2,1,0,0,13,2,1,27,0,0,1,1,0,0,7,0,0,0,6,9,0,18,0,36,3,True,88
2,1,1,3,1,1,0,6,1,0,22,0,0,1,1,1,0,1,2,0,0,11,10,0,8,1,33,3,False,76
3,1,1,2,2,2,0,11,1,0,18,0,0,1,1,1,1,2,0,0,0,18,8,0,8,2,38,2,True,92
2,1,0,5,2,1,0,11,3,1,57,0,0,1,1,2,1,1,2,0,2,14,19,0,-1,1,43,10,True,103
1,2,1,4,2,3,0,5,1,2,23,0,0,2,0,0,1,4,2,0,0,7,11,0,5,5,31,3,True,77
0,0,0,4,1,4,0,11,2,1,29,0,0,1,0,2,1,0,2,0,0,0,9,0,-6,10,18,5,False,56
1,1,2,5,1,2,0,0,3,1,37,0,0,1,0,3,0,3,1,0,1,6,14,0,1,2,38,15,True,90
0,3,0,2,2,1,0,3,0,1,40,0,0,1,1,1,0,5,0,0,0,0,13,0,18,1,32,0,True,65
1,3,2,4,0,2,0,0,1,1,25,0,0,0,0,0,0,5,3,0,2,6,14,0,18,2,43,3,True,90
2,1,0,6,2,1,0,2,3,3,22,0,0,1,0,2,1,3,0,0,4,14,7,0,3,1,35,10,False,98
1,4,1,3,0,2,0,12,2,2,37,0,0,1,0,0,0,7,0,0,2,6,14,0,17,4,41,0,True,88
1,1,1,5,1,2,0,0,3,3,17,0,0,1,0,0,0,1,3,0,2,6,10,0,8,2,41,15,False,94
